timestamp,time_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint1_vel,joint2_vel,joint3_vel,joint4_vel,joint5_vel,joint6_vel,joint1_eff,joint2_eff,joint3_eff,joint4_eff,joint5_eff,joint6_eff
2025-06-19T17:25:44.012276,1750325144.0122752,0.06330860036611557,0.2436892526626587,-2.4670113235473634,0.13604020006656647,-0.8941903505325317,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.012496,1750325144.0124965,0.06327369873523712,0.2436892526626587,-2.4670286308288576,0.13604020006656647,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.012640,1750325144.0126405,0.0633260491013527,0.2437066930770874,-2.4670113235473634,0.13604020006656647,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.012769,1750325144.0127692,0.06330860036611557,0.2437066930770874,-2.4670113235473634,0.1360576488018036,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.014788,1750325144.0147882,0.06330860036611557,0.2437066930770874,-2.4670286308288576,0.13604020006656647,-0.8941903505325317,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.019762,1750325144.0197623,0.06330860036611557,0.2437066930770874,-2.4670286308288576,0.13604020006656647,-0.8941903505325317,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.024795,1750325144.0247948,0.06330860036611557,0.2436892526626587,-2.4670113235473634,0.13600530259609223,-0.8941903505325317,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.029784,1750325144.029784,0.06330860036611557,0.2437066930770874,-2.4670286308288576,0.13604020006656647,-0.8941903505325317,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.034826,1750325144.0348263,0.06327369873523712,0.2436892526626587,-2.4670286308288576,0.13604020006656647,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.039790,1750325144.0397904,0.06330860036611557,0.2436892526626587,-2.467063511657715,0.13604020006656647,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.044791,1750325144.0447907,0.06330860036611557,0.2437066930770874,-2.4670113235473634,0.13604020006656647,-0.8941903505325317,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.049824,1750325144.0498242,0.0633260491013527,0.2437066930770874,-2.4670286308288576,0.1360576488018036,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.054786,1750325144.0547862,0.06330860036611557,0.2436892526626587,-2.4670286308288576,0.13600530259609223,-0.8942077909469605,0.27895570106506345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-19T17:25:44.059807,1750325144.0598068,0.0633260491013527,0.2436892526626587,-2.4670286308288576,0.13604020006656647,-0.8942077909469605,0.27893824400901795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
