timestamp,time_sec,joint1_pos,joint2_pos,joint3_pos,joint4_pos,joint5_pos,joint6_pos,joint1_vel,joint2_vel,joint3_vel,joint4_vel,joint5_vel,joint6_vel,joint1_eff,joint2_eff,joint3_eff,joint4_eff,joint5_eff,joint6_eff
2025-06-18T15:36:59.969888,1750232219.9698877,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:36:59.974905,1750232219.974904,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:36:59.979909,1750232219.9799092,-0.1313112516641617,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:36:59.984994,1750232219.9849937,-0.13134614913463594,-0.03257914971709251,-1.6133397819519044,-0.06620529843568802,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:36:59.990009,1750232219.9900086,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:36:59.995128,1750232219.9951272,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.000112,1750232220.0001113,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.004964,1750232220.0049634,-0.13134614913463594,-0.03257914971709251,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.009914,1750232220.0099127,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.015294,1750232220.0152917,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.020076,1750232220.0200758,-0.13134614913463594,-0.032561700981855395,-1.613269887161255,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.025071,1750232220.0250711,-0.13134614913463594,-0.032526799350976944,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.030125,1750232220.0301244,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.035122,1750232220.0351217,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.040023,1750232220.040023,-0.13134614913463594,-0.032561700981855395,-1.613269887161255,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.044974,1750232220.0449731,-0.1313112516641617,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.049946,1750232220.049946,-0.1313112516641617,-0.032561700981855395,-1.613269887161255,-0.06615294806957245,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.054925,1750232220.0549242,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.060137,1750232220.0601366,-0.1313112516641617,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.065183,1750232220.065182,-0.1313112516641617,-0.03257914971709251,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.070031,1750232220.0700305,-0.13129380292892456,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.074986,1750232220.074986,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.080097,1750232220.0800962,-0.1313112516641617,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.084907,1750232220.0849063,-0.1313112516641617,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.089945,1750232220.089944,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.095008,1750232220.095007,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.099954,1750232220.0999534,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.104902,1750232220.1049013,-0.13134614913463594,-0.032561700981855395,-1.6132874607086183,-0.06615294806957245,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.109903,1750232220.109903,-0.13134614913463594,-0.03257914971709251,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.115115,1750232220.1151142,-0.13134614913463594,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.120067,1750232220.1200671,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.124967,1750232220.1249673,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.130208,1750232220.130207,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.135180,1750232220.1351793,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.140091,1750232220.1400902,-0.1313112516641617,-0.03257914971709251,-1.6133397819519044,-0.0661878497004509,1.6808711967468262,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.144930,1750232220.1449296,-0.13134614913463594,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.150615,1750232220.1506147,-0.1313112516641617,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.154887,1750232220.1548858,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.06615294806957245,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.159956,1750232220.1599557,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.06620529843568802,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.164969,1750232220.1649685,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.06615294806957245,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.170139,1750232220.1701386,-0.13134614913463594,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.175061,1750232220.1750598,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.180064,1750232220.1800632,-0.1313112516641617,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.184914,1750232220.1849132,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.189925,1750232220.189925,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.194977,1750232220.194977,-0.1313112516641617,-0.03257914971709251,-1.613269887161255,-0.06620529843568802,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.199851,1750232220.1998513,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.204945,1750232220.2049446,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.209915,1750232220.2099142,-0.13136359786987306,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.214884,1750232220.214884,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.219893,1750232220.2198927,-0.1313112516641617,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.224905,1750232220.224905,-0.1313112516641617,-0.03257914971709251,-1.6133397819519044,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.230016,1750232220.2300158,-0.13136359786987306,-0.032561700981855395,-1.6132874607086183,-0.06615294806957245,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.235086,1750232220.2350857,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.06620529843568802,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.240136,1750232220.2401361,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.245108,1750232220.2451077,-0.13134614913463594,-0.032561700981855395,-1.6133397819519044,-0.06615294806957245,1.6808711967468262,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.250098,1750232220.2500978,-0.1313112516641617,-0.032561700981855395,-1.6133397819519044,-0.06620529843568802,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.255195,1750232220.2551942,-0.13134614913463594,-0.032561700981855395,-1.6132874607086183,-0.06615294806957245,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.260168,1750232220.2601676,-0.13134614913463594,-0.032561700981855395,-1.613357222366333,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.265422,1750232220.2654216,-0.13134614913463594,-0.032561700981855395,-1.613357222366333,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.270062,1750232220.2700615,-0.1313112516641617,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.275077,1750232220.2750766,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.280088,1750232220.2800872,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.285125,1750232220.2851245,-0.13134614913463594,-0.032526799350976944,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.290384,1750232220.2903824,-0.1313112516641617,-0.032526799350976944,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.295242,1750232220.29524,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.300238,1750232220.300237,-0.1313112516641617,-0.03257914971709251,-1.6133223415374756,-0.06620529843568802,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.305011,1750232220.3050096,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.310077,1750232220.310076,-0.13134614913463594,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.315090,1750232220.315089,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.29331705026626587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.320057,1750232220.320057,-0.13134614913463594,-0.032561700981855395,-1.6132874607086183,-0.06615294806957245,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.325825,1750232220.3258245,-0.13134614913463594,-0.032561700981855395,-1.6132874607086183,-0.06615294806957245,1.6808537563323975,0.2932646957397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.330004,1750232220.3300033,-0.13134614913463594,-0.03257914971709251,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.334919,1750232220.3349192,-0.1313112516641617,-0.032561700981855395,-1.6132874607086183,-0.06615294806957245,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.339893,1750232220.3398926,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.344998,1750232220.3449974,-0.1313112516641617,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.350090,1750232220.3500886,-0.13134614913463594,-0.03257914971709251,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.2932646957397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.355115,1750232220.3551142,-0.1313112516641617,-0.03257914971709251,-1.6133223415374756,-0.06615294806957245,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.360113,1750232220.3601127,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.06620529843568802,1.6808537563323975,0.2932646957397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.365035,1750232220.3650346,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932646957397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.370272,1750232220.3702705,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.375083,1750232220.3750825,-0.13129380292892456,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.380040,1750232220.3800392,-0.1313112516641617,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.384888,1750232220.3848884,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.389884,1750232220.3898842,-0.13134614913463594,-0.03257914971709251,-1.6132874607086183,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.394855,1750232220.3948543,-0.13134614913463594,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.399925,1750232220.3999243,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.06615294806957245,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.404883,1750232220.4048831,-0.13136359786987306,-0.032561700981855395,-1.6132874607086183,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.409882,1750232220.4098816,-0.13134614913463594,-0.032561700981855395,-1.6133397819519044,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.415016,1750232220.4150152,-0.1313112516641617,-0.032561700981855395,-1.6133223415374756,-0.0661878497004509,1.68081887550354,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.419994,1750232220.419993,-0.13134614913463594,-0.032526799350976944,-1.613269887161255,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18T15:37:00.424991,1750232220.4249904,-0.13134614913463594,-0.03257914971709251,-1.6133223415374756,-0.0661878497004509,1.6808537563323975,0.2932821361541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
